playerID;name;nick_name;team;teamId;nick_team;logo_url_src;logo_local;position;nick_position;nacionalidad;flag_local;flag_url_src;foto_local;photo_url_src
484453;Alexia Putellas;Alexia Putellas;FC Barcelona;31221;FCB;https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548;images/logos/fcb.png;Medio ofensivo;MF;ESP;images/flags/esp.png;https://tmssl.akamaized.net//images/flagge/head/157.png?lm=1520611569;images/players/putellas.png;https://img.uefa.com/imgml/TP/players/18/2025/75x75/250014179.jpg
484451;Aitana Bonmati;Aitana Bonmati;FC Barcelona;31221;FCB;https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548;images/logos/fcb.png;Medio ofensivo;MF;ESP;images/flags/esp.png;https://tmssl.akamaized.net//images/flagge/head/157.png?lm=1520611569;images/players/bonmati.png;https://img.uefa.com/imgml/TP/players/18/2025/75x75/250065581.jpg
560214;Patri Guijarro;Patri Guijarro;FC Barcelona;31221;FCB;https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548;images/logos/fcb.png;Medio centro;MF;ESP;images/flags/esp.png;https://tmssl.akamaized.net//images/flagge/head/157.png?lm=1520611569;images/players/guijarro.png;https://img.uefa.com/imgml/TP/players/18/2025/75x75/250058203.jpg
430709;Oscar Bobb;Oscar Bobb;Manchester City;167;MCI;https://tmssl.akamaized.net//images/wappen/head/281.png?lm=1467356331;images/logos/mci.png;Extremo;FW;PPBB;images/flags/ppbb.png;https://tmssl.akamaized.net//images/flagge/head/122.png?lm=1520611569;images/players/bobb.png;https://img.a.transfermarkt.technology/portrait/header/661207-1709018293.jpg?lm=1
408449;Nico Williams;Nico;Athletic Club;53;ATH;https://tmssl.akamaized.net//images/wappen/head/621.png?lm=1695069038;images/logos/ath.png;Extremo;FW;ESP;images/flags/esp.png;https://tmssl.akamaized.net//images/flagge/head/157.png?lm=1520611569;images/players/nico.png;https://img.a.transfermarkt.technology/portrait/header/709187-1709676169.png?lm=1
480249;Lamine Yamal;Lamine;FC Barcelona;65;FCB;https://tmssl.akamaized.net//images/wappen/head/131.png?lm=1406739548;images/logos/fcb.png;Extremo;FW;ESP;images/flags/esp.png;https://tmssl.akamaized.net//images/flagge/head/157.png?lm=1520611569;images/players/lamine.png;https://img.a.transfermarkt.technology/portrait/header/937958-1746563945.jpg?lm=1
299490;Dodi Lukebabio;Lukebakio;Sevilla FC;67;SEV;https://tmssl.akamaized.net//images/wappen/head/368.png?lm=1730896593;images/logos/sev.png;Extremo;FW;BLG;images/flags/blg.png;https://tmssl.akamaized.net//images/flagge/head/19.png?lm=1520611569;images/players/lukebakio.png;https://img.a.transfermarkt.technology/portrait/header/303259-1657098989.jpg?lm=1
